Name,type,ratings,latitude,longitude,place_id
Farmacia Gamboa,pharmacy,7,-31.4472697,-60.9287059,ChIJ3cFKBT0TtZURFfipE-Ccdv0
Seguros San Cristóbal En Esperanza (Organización Pacini),insurance_agency,2,-31.4476102,-60.928891,ChIJLS_nRRYTtZUR4UdvEfi54fU
Smart On,,0,-31.4472829,-60.9289326,ChIJ1adYQRYTtZURdca8oZqVUBo
Kinesiólogos,,0,-31.4476314,-60.9288968,ChIJV5rjRRYTtZURTdpnuUAmYQ8
TRENDY Esperanza,clothing_store,0,-31.4472277,-60.9288938,ChIJHWuzYW4TtZURs_ZGqAO5oUg
Del Rey Indumentaria,clothing_store,0,-31.4476674,-60.9288204,ChIJoRlgTxYTtZURvGI1koIHcNI
Consultorios Belgrano,,3,-31.4476741,-60.9288024,ChIJ6-HfRRYTtZURV7opjmq2lkQ
Rayuela Bebés,clothing_store,0,-31.4472135,-60.9289099,ChIJS-ERXwATtZURZ_eWwUtMqVc
Quiosco La Esquina,supermarket+grocery_or_supermarket,14,-31.4476409,-60.928967,ChIJ09W7jzwTtZURFg4oavhRHwE
Cerrajería Del Sol,locksmith,0,-31.4477121,-60.9288335,ChIJVcVCTxYTtZURgBZOMwTodoU
Papelera Caberlet,home_goods_store,142,-31.4474411,-60.9291354,ChIJRVo5RBYTtZURcGzBe4BhxMk
Estudio Flash Fotografia,shopping_mall,0,-31.4476464,-60.9290362,ChIJxdt3alMTtZURqdh21Omj3tM
Lucero Analia - Odontologa,dentist,0,-31.4466812,-60.9287377,ChIJlaS4aBYTtZURPBwrn2aRuOE
Asociacion Ayuda Ni�os Especiales A.a.n.e,,2,-31.4469376,-60.9285775,ChIJgfBIaBYTtZURIxv14-d2HRg
Alberto M Aufranc,,2,-31.4466482,-60.9286255,ChIJY4q0aBYTtZURIzL4RdRT9CU
Fiel Financiera,,0,-31.4466177,-60.9285973,ChIJTXZSbxYTtZURzG64V57sMAo
Escuel Educación Especial 1328,school,0,-31.4469473,-60.9285807,ChIJVwtwaBYTtZURyAmPocnJmBo
Obra Social De Petroleros,,0,-31.4470298,-60.9287204,ChIJa4OIQhYTtZURJzly6wqH6wk
Mini Market 24hs,,0,-31.4464495,-60.9286816,ChIJAcGjbxYTtZUR9o45FTAKANw
ISE - Imágenes Sanatorio Esperanza,,0,-31.4470854,-60.9288476,ChIJh-eKi9ETtZURgIn2ycPWBkA
Centro Roma - Centro Interdisciplinario,hospital,0,-31.4470646,-60.9286334,ChIJs6Vr8fATtZURFMNUUAjbQgM
HM CIRUGIA Y ORTOPEDIA,shoe_store,5,-31.4471054,-60.928648,ChIJv33JwzETtZURKISVdol2Uk8
Remisses Belgrano,travel_agency,0,-31.4464496,-60.9284541,ChIJa5GhZRYTtZURBsxXxoU8ErI
Almacen GH,,1,-31.446399,-60.9285131,ChIJkRJlZRYTtZURHQXftOXwcfg
Mimate Belleza y Salud,beauty_salon+hair_care,6,-31.4457638,-60.9289617,ChIJb8txf30TtZUR4HUk0iS6EV8
Al Extremo,clothing_store,0,-31.4456265,-60.9288137,ChIJQewmTJETtZUR6tW543jwJpQ
Estetica Lucia Van de Velde,beauty_salon,3,-31.4547191,-60.9282319,ChIJa3p1KIQTtZURaid7BvhcK2c
FisioPilates Esperanza,gym,15,-31.454987,-60.9280458,ChIJn_wrVhYTtZURQTkgsygZn6U
Iglesia Cristiana Evangélica (Güemes 1119),,6,-31.4541863,-60.927778,ChIJ76TrHRkTtZUR42xQZA19wUU
Platero Distribuidor de Golosinas,,14,-31.4530587,-60.9279955,ChIJE-UbpTQTtZURU10rDpSmDTU
Despensa Hard Lyon,storage,0,-31.4520507,-60.928288,ChIJt2PbSRgTtZURYKZmENR6URI
�nihoul Analia Alicia,,1,-31.4516823,-60.9280278,ChIJj4ODMxgTtZURMpVo6p4buFU
Alma Jr,gym,2,-31.4517477,-60.9276919,ChIJXT2XoYcTtZURDF6m-2Ysu4s
Organización Ranallo,insurance_agency,0,-31.4513419,-60.9280653,ChIJ4U-fahETtZURk_XIXlcUNMw
Club Atlético Alma Juniors,,156,-31.4514373,-60.9278574,ChIJl619NBgTtZUR2bNFL4sPUDc
Play Televisión,,36,-31.4504425,-60.9281489,ChIJaf5GhBcTtZURzR2CvZThAZQ
Link Tv Producciones Televisivas,,21,-31.4508011,-60.9276792,ChIJY_Ew1RkTtZUR4XYVRuf_Dkk
San Ignacio estudio ganadero,veterinary_care,6,-31.4507945,-60.9279093,ChIJ1-WVMWITtZURJ4SPjWoLkxw
Bio Com,,1,-31.4503673,-60.927966,ChIJg_MoghcTtZURl1WAf2tcpRs
Luna Espacio de Arte,museum,2,-31.4503345,-60.9280124,ChIJFwX50ZQTtZURRacghpsGZc8
Laboratorio de Análisis Veterinario San Ignacio,,1,-31.4508446,-60.9278968,ChIJNRZunp0TtZURJp2ZXCLD-SQ
Ismenia,clothing_store,46,-31.4505917,-60.9277193,ChIJU8TBfxcTtZURTfJ2EuWGqhc
Kevingston,clothing_store,17,-31.4502311,-60.9281915,ChIJ3zhwhBcTtZUR-kpEXCDJkrQ
Smart Suplementos,,3,-31.4502848,-60.9278349,ChIJ471ufxcTtZURW7LE07AUI_s
Link Tv,,0,-31.4508265,-60.9276765,ChIJq1U61RkTtZURyRB-U9DWiok
Carrusel,clothing_store,1,-31.4505591,-60.9275823,ChIJVZMIfxcTtZURdA2qhT5SNps
Lo del pela,bar,0,-31.449809,-60.927824,ChIJHR74dgoTtZURNm2UmRozGA4
Club Social Aaron Castellanos,,216,-31.449623,-60.9282235,ChIJtcZgmBcTtZURq2orPxldeCE
Figueroa & Luque Servicio Tecnico Reparacion Camaras Fotograficas,,1,-31.4494709,-60.9280926,ChIJBQOdAz0TtZUReStzrE5M6dI
Museo "Hector Borla",museum,33,-31.4492666,-60.9282045,ChIJUzTboxcTtZURa49wPQ1W2JE
Estudio Lombo & Denner,,6,-31.4490278,-60.9281759,ChIJb0FlpBcTtZURXS43JZewCEc
Mch Cosmiatria Pédica,,0,-31.4493325,-60.9279677,ChIJud03oBcTtZUROmYo7ftcZUM
So Sweet- Candy Shop,,3,-31.4491971,-60.9278231,ChIJfVx_ChcTtZURJIPoj2uvbGs
Joyeria y relojeria engler,jewelry_store,34,-31.4493574,-60.9278438,ChIJDfb30xcTtZURuWyrmV5ae5U
Santander Río,bank,13,-31.4485149,-60.9279941,ChIJCylVFLyptZURMmZQmAo60nM
Iglesia Universal del Reino de Dios,,0,-31.448065,-60.9280796,ChIJh3jsVBYTtZURTzpg8yKM_Pw
Directo al paladar,cafe,46,-31.4484644,-60.9280065,ChIJ0VBIhpsTtZURKNDA19ZruYE
Hola Grafica,,6,-31.4483679,-60.9282784,ChIJm88irBcTtZURtnp9m2NQSiY
Peluqueria Gladys- peluqueria unisex y maquillaje-,hair_care,28,-31.4482879,-60.928053,ChIJJRVO9D0TtZURE78NV8G3LPI
ILModa Accesorios,,2,-31.4482117,-60.927969,ChIJY8OJPRgTtZURlZoisZqp8fo
Margarita Esperanza,clothing_store,6,-31.4482073,-60.9279041,ChIJJ9mjqxcTtZURyJKEMToKsJE
La Terraza de Mayco,night_club,0,-31.4481954,-60.9278905,ChIJfxLVr48TtZURFpVQiocO6sE
estudio Colombo & asociados,,1,-31.4481021,-60.9278194,ChIJ5aEHABcTtZURH89fHXlMQZA
Simmons,furniture_store+home_goods_store,0,-31.4477233,-60.9280037,ChIJPR_RVRYTtZURDE9xsSDwufM
Kodak Foto Color,,0,-31.4478078,-60.9278671,ChIJy83xVRYTtZURP1xrjYTwCuM
CARMIN,home_goods_store,46,-31.4476659,-60.9278636,ChIJregiVhYTtZURimaUIsfDuCg
Grupo BS-PREMIN SRL y Estudio BS,,1,-31.4477577,-60.927768,ChIJKSLdVRYTtZUR9kpcJoyIJfs
Miss Telas,home_goods_store,95,-31.4469849,-60.9275852,ChIJHetS_hUTtZURXM6xTS3doWI
Ruta 40,car_repair,26,-31.4472813,-60.927633,ChIJl4xq9hYTtZURdNEleiI1X-k
TDL LOGÍSTICA,,0,-31.446585,-60.9281212,ChIJXTyUiu4TtZURns7nqCJSMrI
SONIDO E ILUMINACION AARON CASTELLANOS,home_goods_store,11,-31.4541356,-60.9270217,ChIJBQOdAz0TtZURYEWB_mDeups
Colombo Müller,school,0,-31.4540587,-60.9273692,ChIJ_YlM8-YTtZURTvs5o7uAjac
Brown Y Guemes,laundry,2,-31.4540629,-60.9273213,ChIJ9bdw9PgTtZUR8VT1CWDnJ4o
Inocencia,clothing_store,1,-31.4541356,-60.9270217,ChIJB1t3FxkTtZURDfpIk0LZ8pw
Veterinaria Geminis,veterinary_care,51,-31.4533548,-60.9271494,ChIJYaQ7BhkTtZURQ_x7vUNRnt0
Bochas Alma,night_club,0,-31.4514699,-60.9275357,ChIJdwj1xMcTtZURcpXVymtZIYs
Estructuras Navarrete Galpones,,0,-31.4514581,-60.9271871,ChIJQ_NHzxkTtZURLN5u8rHnP5s
Transporte Rivero,,1,-31.4514635,-60.927163,ChIJFzpPzxkTtZURYOooeCL-_jA
Sahara Lencería,clothing_store,0,-31.4506475,-60.9270876,ChIJtcP61xkTtZURFZwyEB-yWpc
NAMIBIA Helados Artesanales,,1,-31.4506562,-60.9270509,ChIJ3dRHCpcTtZURXBMOIeU6v4o
Hama Rotisería,restaurant,62,-31.450601,-60.9271088,ChIJ23JG5BkTtZUR6zurQNBugsE
Lg Eventos Gastronómicos,,0,-31.4506313,-60.9270322,ChIJ7foz2BkTtZURCML4LCz4hug
Despensa Once,,5,-31.4504747,-60.9274807,ChIJieJ5fhcTtZUR1RSzWRh_ThA
Marbella Viajes - EVT 14471,travel_agency,27,-31.4505932,-60.927074,ChIJLWYm2BkTtZURED71UKEvbX4
niu.sport,,0,-31.4503427,-60.9274944,ChIJW8PkTvsTtZURYypn71Wr8Tk
Caja Municipal de Prevision Social,,0,-31.4493858,-60.9271988,ChIJDfb30xcTtZURk0eUk6GQeT0
Estatua al Bombero José Luis Maestro,,0,-31.4495748,-60.9273455,ChIJTyNxblYTtZURtSPgTTFHP0o
Maxikiosco Alberdi,,0,-31.4493206,-60.9274527,ChIJDZcIcxcTtZUR5H_-ZMKajYQ
Jardín De Infantes Nucleado N° 59,school,0,-31.4494036,-60.9272166,ChIJzT1ZchcTtZUR1MfD-MJGqnM
Escuela Nº 314 José de San Martín,school,13,-31.4495219,-60.9272066,ChIJE12HcRcTtZURQG6zqCf7zfw
Ing. Agrimensor - Germán Bock,,5,-31.4486948,-60.9272385,ChIJwR62DxcTtZURLCE5ityPThw
Servicio de Anatomía Patológica Veterinaria Esperanza (SAPVE),,0,-31.4490198,-60.9273529,ChIJexTsKOoTtZURH2hZ0MR6bv4
Partido Democrata Progresista,,0,-31.4485135,-60.9271939,ChIJz8JgBRcTtZURCPsun5jwTvA
Escuela Taller Manual N°3" Houriet",school,0,-31.4487984,-60.9269721,ChIJ6Vg7CdsTtZUR6IYapo9gGTk
Walker Damian N,,1,-31.4465221,-60.9274986,ChIJMZ2CixYTtZUR9EeWys4MEik
Lavadero 39,car_wash,0,-31.4469636,-60.9271241,ChIJ5SlkuF0TtZURTuCQuJrqH9Q
Friomax Refrigeración,,0,-31.4470008,-60.927127,ChIJQQDk8RYTtZURzCaloKQHz80
Tintoreria Macri,laundry,4,-31.4469378,-60.9270141,ChIJDfb30xcTtZURlFgL2ImGzWc
LM10,,0,-31.4469525,-60.9270223,ChIJv5ET7hYTtZUR90dhzenZYw4
Librería Lyris,book_store,12,-31.4460237,-60.9274889,ChIJS_xhKBQTtZURi6N9EMzV1R8
PRISMA INGENIERÍA,,0,-31.4461242,-60.9273975,ChIJMbrkJ8sTtZURdHFqUe4YmGk
Agencia La Quiniela,,0,-31.4461037,-60.9272647,ChIJ1_8KjxYTtZURX4-Gy89arAw
EPE Energía de Santa Fe,,44,-31.4459352,-60.9273405,ChIJCzqRhRYTtZURhShXQyOM3ps
Sardra Hilgert Propiedades Inmobiliaria,real_estate_agency,0,-31.4461806,-60.9272886,ChIJkSjljhYTtZUREHxLJq2UknI
AMEL ALARMAS SISTEMAS SEGURIDAD,shopping_mall+electronics_store,4,-31.4456389,-60.927251,ChIJsbh9gxYTtZUR7P6sZ0KjMN0
ELLAS,clothing_store,0,-31.4457817,-60.9270049,ChIJOcvTQy8TtZUROv5tooEuBzA
Lavanderia Burbujas,laundry,0,-31.4546164,-60.9264157,ChIJu_-vOBkTtZURBU6VLw6YYE8
Pelos Al Viento,,48,-31.4540771,-60.9263205,ChIJ68GoiBwTtZURQ9LLyHzz6xI
Rotisería ver-ni- fer,restaurant,0,-31.4543663,-60.9263601,ChIJc4Bjp4oTtZURnWEgJclAVII
Carnicería Dino's,grocery_or_supermarket,3,-31.454313,-60.9262611,ChIJF4AuuUoTtZURKQQNFD1_THg
SIEC Informática,electronics_store,25,-31.4532848,-60.9261766,ChIJ11UychkTtZURiy59BQ_kgKg
extreming car,car_repair,0,-31.4534624,-60.9264243,ChIJixOnGXATtZURvCohORPZ_Os
Centro Médico De La Ciudad,,5,-31.4524289,-60.9264204,ChIJ3cFKBT0TtZUR1MN-LeGogkQ
Estela Cura,doctor,0,-31.4524229,-60.9263933,ChIJi3IMohkTtZURRKquKOXH0Vc
Clinica de Ecografias,doctor,0,-31.4524227,-60.926393,ChIJGeQOohkTtZURLY1_PO-FcB8
Galia Store,,0,-31.4524668,-60.926343,ChIJq2GEmBkTtZUROHyARvWm29M
Centro Jubilados Y Pensionados de Esperanza,,16,-31.4525639,-60.9261979,ChIJPy3VmBkTtZURaL3yjLzDITA
Farmacia Bär,pharmacy,2,-31.4524601,-60.9262166,ChIJE7UEKRkTtZURs6jPukLkQks
Consultorios Sagrada Familia,doctor,0,-31.4516477,-60.9263333,ChIJ1XoHVCwTtZURj262JjSMVbs
ComunikArt,shopping_mall,26,-31.4515008,-60.9267062,ChIJ5ZUxwRkTtZURCHqjKY0RzGM
Ministerio de trabajo y Seguridad Social,,5,-31.4515497,-60.9263451,ChIJ4y9-cIYTtZURT8-8_hTXCI4
Psicóloga Lic. Vanina Pontarelli,doctor,1,-31.4516154,-60.9263211,ChIJ09inOn0TtZURKNrMGaOL2CU
Donnet Optica,,1,-31.4506176,-60.9263155,ChIJt6Bl5xkTtZURbC3-6mZN4lY
Provel Electronica,electronics_store,12,-31.4507634,-60.9262683,ChIJhWIM5xkTtZURRk78GtrjQmI
Salón Unisex,hair_care,0,-31.4499174,-60.9266075,ChIJZehUZhcTtZURw5-dtWSfva8
Transporte 13 De Agosto,,0,-31.4497234,-60.9266526,ChIJm5mhaBcTtZURtX5qqyvS9e0
Remises Avenida los Colonizadores Sh,,6,-31.4498501,-60.9269316,ChIJBy1NAz0TtZUR3vy7KNDnafE
Queen's,clothing_store,0,-31.4498219,-60.9269294,ChIJm5mhaBcTtZURNqcnQIJ9vOg
La Semilleria,,1,-31.4499535,-60.9263918,ChIJVxf1XRcTtZUR1ZYtfgg1UB8
veni que lavamos,laundry,1,-31.4496159,-60.9267867,ChIJg_F8bxcTtZUREl0nJW62YUA
Abba,,4,-31.449828,-60.9262169,ChIJDfb30xcTtZURua3-1D1PTQg
Circulo Odontologico Santafesino,dentist,0,-31.448506,-60.9269918,ChIJoevtHBcTtZURdwt82yCfxNg
Cira - Kinesiología y Fisioterapia,doctor,0,-31.4484704,-60.9269595,ChIJaRmS3sMTtZURkfYO-Jg91hU
Happyfit,,0,-31.4482743,-60.9265349,ChIJZzZSGBcTtZURsn3qsicV7Sw
Kiosko Ramon,grocery_or_supermarket,0,-31.4469221,-60.9267198,ChIJO3rXa-wTtZURR-PUh1qbERU
La Economia,,0,-31.4469818,-60.9263957,ChIJGwUi6BYTtZURwKaf1vFRjxo
Organizacion de Eventos Carmen Servicio Gastronomico,,1,-31.4465817,-60.9265205,ChIJt8n76hYTtZURYNIj0ogNJ6w
Catering En Esperanza,,0,-31.4465855,-60.9265026,ChIJNYfsWxMTtZURYGYsBvuqNZ0
Antón; la juguetería,,2,-31.4466199,-60.9265127,ChIJtWpX6hYTtZUR2-uBARMBZhU
Los FERNÁNDEZ 20,,16,-31.4461884,-60.9263571,ChIJrSBCyBYTtZURttK2RW52jgE
Oasis Pileta Cubierta Climatizada,,26,-31.4528685,-60.9255376,ChIJ3cFKBT0TtZURrObLPLcwQmE
Lubricar,car_repair,7,-31.4526481,-60.9257293,ChIJDfb30xcTtZURhWHeE1aHLy4
Avi S.r.l.,,0,-31.4524656,-60.9258126,ChIJKzJ-mxkTtZURITBN9-dqklw
Haru Peluquería,hair_care,28,-31.4508279,-60.9255219,ChIJfURI8BkTtZURAxhlwHNH-Pk
Seguros la Segunda de Donnet Hugo Y Sergio,insurance_agency,15,-31.4506899,-60.9260292,ChIJS7wR5hkTtZUR_CFbmoFHr3A
Planeta Pizza,restaurant,0,-31.4508206,-60.9259602,ChIJY3vv5RkTtZURyiLTXndwUSU
Emblema,clothing_store,28,-31.4508478,-60.9261544,ChIJDfb30xcTtZURHN0NNjdLG7s
Rotiseria HAWA,grocery_or_supermarket,0,-31.4507853,-60.9258106,ChIJ8eJ25RkTtZUR_Qw8W0L_o34
Corazon De Melón,,0,-31.4507115,-60.925916,ChIJb4e15RkTtZURug65_4U8Jw4
Chefferisimo,meal_delivery,70,-31.4500665,-60.9259639,ChIJm8tgWRcTtZURp8zqS7UEqmI
Impresos San Cayetano,,2,-31.4500974,-60.9258302,ChIJf1O9WRcTtZUR43AjR-o7I_s
Frutas Y Verduras El Hormiguero II,,0,-31.4500192,-60.9259176,ChIJ_3kiWRcTtZURgPD8P0b9noA
Ucoes,,0,-31.4499961,-60.9260181,ChIJE_XKXhcTtZURMhTbzY2fUTc
Centros De Educación Física En Esperanza,,0,-31.4499637,-60.9260694,ChIJ5TW7XhcTtZURno6alkHIFCM
El gran hermano,veterinary_care,31,-31.4501321,-60.9256459,ChIJHUq9ARoTtZURI8HgizjtR0s
Kiosco Fantasia,,16,-31.4487252,-60.9255751,ChIJTzVoG3sTtZURY9cvOCHABm4
lavadero MARVA,laundry,5,-31.4484145,-60.9260143,ChIJ3bTlOxcTtZUR3cgEkv-qrH4
ORL Estudio de Arquitectura,,6,-31.4472019,-60.9259182,ChIJKRaL2xYTtZURvAuFI9aRCjc
Corralon Las Colonias,hardware_store,27,-31.4470895,-60.9259188,ChIJBQOdAz0TtZUR-wDF9JT-PPw
Club Atlético Almagro,,238,-31.4465251,-60.9260652,ChIJ9Q8lwRYTtZURWHJpg3A3WxI
Shayna Peluqueria,hair_care,0,-31.450435,-60.9253297,ChIJXzpy6a4TtZURaiZFOA6ZyVc
Magnolia,clothing_store,4,-31.4508477,-60.9252114,ChIJWcv50AwTtZURSc7BaCr6cZI
Hogar Compromiso Asoc Civil Sin Fines de Lucro,,4,-31.4509606,-60.9254251,ChIJv9YM8RkTtZURIQn-tsHKlDU
Zapateria Pituco's,shoe_store,0,-31.450219,-60.9253057,ChIJxfUX_hkTtZURAGPc09zRvFg
Estudio Don Jose,,1,-31.4509912,-60.9252018,ChIJKdSj9hkTtZURUAuityb3sus
Meridas accesorios,shopping_mall,3,-31.4502161,-60.9250513,ChIJURqMAxoTtZUR4cyfnjFh7CY
Puy,,0,-31.4498635,-60.925024,ChIJE8IZVRcTtZURtBHqB3AozDI
Punta Pié,,9,-31.4498924,-60.925605,ChIJMYfmVxcTtZURaJ1lBwgPZqk
Viejo Almacen,convenience_store,1,-31.4500209,-60.924953,ChIJDfb30xcTtZURKvH6qbLIsvk
Pinta Picada,,0,-31.4500621,-60.9249253,ChIJ7yMkDLsTtZURAWBcUpGxJ7Y
Estudio Jurídico Jacob,lawyer+accounting,0,-31.4500621,-60.9249253,ChIJdXaRP1kTtZUR7Xm4moVPJFQ
Francesca Store,clothing_store,0,-31.450154,-60.924917,ChIJrzqegJcTtZURg_Ws732oUOY
Iglesia Adventista del Séptimo Día - Esperanza,church,5,-31.4491681,-60.9250138,ChIJE63tshATtZURw8gY0utH0_8
Club A Belgrano Bochas,,0,-31.4487942,-60.9250593,ChIJ5SDyShcTtZURq988L5n_f08
Taller De Pintura Peresutti,,0,-31.4485346,-60.9254445,ChIJT2feNhcTtZURRu5ORltCVsY
Syna Shoes & Handbags,shoe_store,0,-31.4485895,-60.9252048,ChIJT2nJNRcTtZURFE0VZbo1CXc
AXIOMA Esperanza,,2,-31.4486062,-60.9255211,ChIJkUuNm-MTtZUReZYaqP1jMUE
Cachito de Amor,,4,-31.4487071,-60.9251586,ChIJX7iJNRcTtZUR_ytp--yDqBU
Polleria " Los Pollos Hermanos",grocery_or_supermarket,10,-31.4486439,-60.9250003,ChIJD0-fShcTtZURmQQCVD4IRU4
Las Cuatro B,,0,-31.447761,-60.9255266,ChIJEcXDKBcTtZURQq3O0efaFr4
Frigorífico "Las 4 B",,1,-31.447761,-60.9255266,ChIJ1ckVD44TtZURoYrPyfK0Sqo
INK Studio,,33,-31.4475037,-60.9249918,ChIJv7lD1RATtZURcFubv-7HHM8
Vueltas & Piruetas,,0,-31.4471646,-60.925375,ChIJcSKJhzcTtZURHSC04OBYXpc
Angel Amilcar Chesa Carnes Premium,,5,-31.4472206,-60.9252624,ChIJ7ZIm1BYTtZURiy_INOokZI8
CERVEZA ARTESANAL AMADEUSS,,6,-31.4472368,-60.9253633,ChIJCS1x0_MTtZURA0aTcr_jOlM
Mundo Sport,,3,-31.4484605,-60.9247352,ChIJ3cFKBT0TtZURMUU7sLfkTEQ
Lady Gloria Peluquería,hair_care,7,-31.4476139,-60.9242857,ChIJiSB12hATtZURXugq8AsuMjw
Agua-Soda Burbujas,,1,-31.4536218,-60.9408664,ChIJBQOdAz0TtZURhxIOGTaHQeA
La ochava,,3,-31.4535186,-60.9416603,ChIJ8QWoGRQTtZURwZ4t1dYwplE
Autoservicio,grocery_or_supermarket,0,-31.4534797,-60.9416597,ChIJDV77NPATtZURJkWlmlqQobk
M.I.T.E.,,10,-31.45405,-60.9405703,ChIJWd92NCUTtZURUzFOZVKCyiI
J Y E contrucion,,0,-31.4545873,-60.9412542,ChIJ43sc35oTtZURHzzASGUldjQ
Electronica AV,,0,-31.4545422,-60.9407132,ChIJDyLdhYoTtZURHfuk-0FtPHk
Wwwelecricidadyconstruccion.com,electrician,0,-31.4543238,-60.9421351,ChIJEYL9d2ETtZURUT8QbE8PMJQ
Aromas,,0,-31.4528386,-60.9410104,ChIJFyptvzoTtZURdrzFyya_kVk
Silvia - creaciones exclusivas,clothing_store,3,-31.4526448,-60.9418143,ChIJTftNZ0QTtZURQo7Mh7I5Mdw
Nuter S.r.l.,,0,-31.4516214,-60.9410053,ChIJZVldizoTtZURemnv3_sDw8M
Autoservicio Don Oscar,supermarket+grocery_or_supermarket,8,-31.4510814,-60.94078,ChIJYfL0BB0TtZURxkOYye5GPYo
Zig Zag - Bordados,,1,-31.4515044,-60.941071,ChIJ3XnnObsTtZURCZHH0ln_5-A
Taller Auto,car_repair,3,-31.4509473,-60.9407634,ChIJl554XjoTtZURUuPyv7cyCsk
Wet detailing,car_wash,1,-31.451443,-60.9418878,ChIJkdMA_AITtZURhBMmcElPtAU
Colmenas Ju VI Lu,,16,-31.4491376,-60.941456,ChIJaQK9GToTtZURWjDGZrxb-2Y
Carpintería Capeletto,,0,-31.4491175,-60.9416245,ChIJG-B_YJwTtZURNURfzMFKVRE
SOBRERO MUEBLES,,1,-31.4545095,-60.9397941,ChIJ0QibJiUTtZUReUpt2r0wniM
Agencia de kiñela,,0,-31.4544603,-60.9398575,ChIJcwM9bxETtZURIzZjZMJZdvI
El gordo,storage,0,-31.4544003,-60.939957,ChIJP1Em33ITtZURh-LZ0i0opPU
Lóvero Aberturas,,4,-31.4549138,-60.9394376,ChIJdU0R4zATtZURgs3Kyafm9iM
Tienda imagínate,clothing_store,0,-31.4539095,-60.9397622,ChIJHYW-kuUTtZURkp1ufvZRJTg
María Luisa Telas,shopping_mall,37,-31.4538471,-60.9396563,ChIJf9bbpWITtZURxumrMKr3pXk
Futbol 5 FC,,6,-31.4530009,-60.9400346,ChIJ_VkqFLgTtZURTYkgaGHz-sk
Yo,,17,-31.4531732,-60.9394135,ChIJt9K8HS8TtZURncnlt0BZ0NI
Carpintería,,0,-31.4537562,-60.9393583,ChIJX0HVFE8TtZURF9W5Giv170A
Asociación Personal Municipal,,0,-31.4527563,-60.9391635,ChIJ035ffZkTtZURncCxnS9YhYA
Club Atlético Unión de Esperanza,,570,-31.4521619,-60.9401385,ChIJBVIX5joTtZURNBeK8k4QrBM
Salon Club Union,night_club+bar,54,-31.4512751,-60.9399151,ChIJp309-ToTtZURXjX5C9102rc
Placares En Esperanza,,0,-31.4514599,-60.9393016,ChIJZ_jjAjsTtZURFGEeAK_JZX4
DonAta Copias,book_store,7,-31.4522217,-60.9392057,ChIJBT0u-KgTtZURym-GJQrluXY
Calvo,,0,-31.4514037,-60.9389548,ChIJoRfdBDsTtZUReEBvoK7Utko
La Bandejita- Esperanza,,2,-31.4504843,-60.939594,ChIJVdjiUjoTtZURiJrlSnqCGOw
Estudio Contable Lang Victor Manuel,accounting,0,-31.4498728,-60.9394652,ChIJvaQ0SzoTtZURUprcw6Kmx_w
El Faro Alquiler de Enseres Para Fiestas,,5,-31.4505947,-60.9390818,ChIJsTraTDsTtZUR-w-TcnI-fk0
Arnodo Juan Carlos Vehiculos,home_goods_store,1,-31.4486228,-60.9397598,ChIJl8LFKzoTtZURnRjwtYcqx1Y
DB Electromecánica,,3,-31.4492257,-60.9393945,ChIJF3dbZPUTtZUREL817aeCkK0
Iglesia Evangélica Bautista Esperanza En Jesucristo,,2,-31.4487364,-60.9389498,ChIJzbKv0TsTtZUR9hYTNcXlZdM
Iglesia La Casa Del Padre,church,8,-31.4487932,-60.9388741,ChIJmZEw0DsTtZUR2J0VODuJ_sk
Valenti,,3,-31.4475962,-60.94007,ChIJu0NHmjkTtZURCflw9QyR-L0
Ferreteria Jullier,hardware_store,11,-31.4471603,-60.9396028,ChIJSd6inzkTtZURrDeftxMB9LE
DISTRIBUIDORA KINEN,,4,-31.447119,-60.9394937,ChIJEfYkWM0TtZUR0zs_iQWs8uY
Bicicleteria Kappes,bicycle_store,31,-31.4477649,-60.9407839,ChIJ3VuIKh8TtZUR734Z_PN_TQs
Android Central,,13,-31.4464739,-60.9404689,ChIJgbvfsDkTtZURaRKGU_XacXE
Punto laser,,7,-31.4465786,-60.9405022,ChIJgx66sDkTtZURNilWSnB2aFA
Creaciones Nelly,clothing_store,1,-31.4465126,-60.939889,ChIJbULxpTkTtZUReirJ7lAHUmU
Despensa Norma,grocery_or_supermarket,2,-31.4465139,-60.9400664,ChIJ0TqJrzkTtZURpR6X7BQV52M
LA DOÑA ROTISERIA - EL PLACER DE LA BUENA COCINA - ENVIOS A DOMICILIO,meal_takeaway+supermarket,169,-31.4465012,-60.9403567,ChIJBy1NAz0TtZURhwb9aWpCIbc
Dav Ari,grocery_or_supermarket,0,-31.4466115,-60.9402909,ChIJNXKT8T0TtZURC8c1AkObqB4
Distribuidora Dav Ari Lacteos-fiambres-pastas-margarinas,,0,-31.4466115,-60.9402909,ChIJBQOdAz0TtZUR5y_itUbcdk8
Clínicas,,0,-31.4466074,-60.9403075,ChIJpxScujkTtZURhIJqykUx6N0
Agencia TENEFE,,1,-31.4464535,-60.9405525,ChIJE8vStjkTtZURYqJrv7XQAFA
Gimnasio del Colegio San José,school,0,-31.4460086,-60.9391443,ChIJz3d0WxITtZURVJnrW3lxd9c
AQUARELLA CONSTRUCCIONES S.A.,,4,-31.4463977,-60.940795,ChIJ2U2ykxcTtZUR_nmQPd480ZQ
Verduleria Sanvier,grocery_or_supermarket,86,-31.4463342,-60.9408247,ChIJneLptTkTtZURxq67UARxHJM
