1
1
2
2
3
3
4
4
5
5
6
6
7
7
8
8
9
9
10
10
11
11
12
12
13
13
14
14
15
15
16
16
17
17
18
18
19
19
20
20
21
21
22
22
23
23
24
24
25
25
26
26
27
27
28
28
29
29
30
30
31
31
32
32
33
33
34
34
35
35
36
36
37
37
38
38
39
39
40
40
41
41
42
42
43
43
44
44
45
45
46
46
47
47
48
48
49
49
50
50
56
53
51
50
49
47
45
42
47
51
55
59
63
67
73
65
68
70
71
72
71
70
70
71
71
66
61
72
70
70
70
70
70
70
70
70
69
69
69
69
70
71
72
72
70
68
65
61
62
63
65
67
68
67
66
64
63
61
60
58
57
55
54
53
51
50
48
51
51
51
51
51
51
51
51
51
52
53
54
55
56
57
58
59
61
63
65
66
68
72
74
73
72
72
71
71
74
78
83
83
83
84
84
84
84
83
83
82
82
81
80
79
78
77
76
75
74
74
74
74
74
72
71
70
68
66
64
62
61
59
57
56
54
53
52
51
50
49
48
47
46
46
46
46
39
39
39
39
39
38
37
35
33
32
31
30
29
28
27
24
22
22
22
23
23
23
24
24
25
25
25
26
26
26
27
27
28
28
29
29
30
34
38
42
47
52
55
59
62
65
68
71
73
75
76
80
84
88
90
93
93
93
93
92
92
92
92
92
92
92
93
94
94
95
96
96
100
104
108
112
116
120
124
127
127
127
127
126
126
126
128
130
132
134
136
138
140
142
146
150
152
151
150
149
148
148
147
146
146
145
145
144
143
141
140
138
137
136
134
133
131
130
128
127
126
126
125
125
124
124
124
123
123
123
122
122
122
121
121
121
120
120
120
119
119
116
113
110
106
102
98
95
91
88
84
83
82
81
80
79
78
76
76
75
74
73
72
71
70
69
67
65
64
63
62
61
60
59
58
57
56
55
54
53
52
51
50
49
48
47
46
45
44
43
42
41
40
39
38
37
36
35
34
33
32
31
30
28
26
24
22
20
18
16
14
12
10
8
6
5
5
5
5

